x,n,p,Ec,Ev,EFn,EFp
2.204861111111111e-6,3.0384870756635477e21,3.868054174092555e19,-0.868981664991658,0.25101833500834214,0.01502576794570357,-0.5457804887697107
2.222222222222222e-6,3.0394352163600775e21,3.9594447322620084e19,-0.8689902183498228,0.2510097816501773,0.01502528028239486,-0.5463927435360642
2.239583333333333e-6,3.040374616649683e21,4.050669802337307e19,-0.8689986987290963,0.2510013012709038,0.015024788763611461,-0.5469900925143527
2.2569444444444443e-6,3.041306732919831e21,4.141728196053752e19,-0.8690071185727062,0.2509928814272939,0.01502429339628371,-0.5475732252867752
2.2743055555555553e-6,3.0422327204683254e21,4.232619009387277e19,-0.8690154877493717,0.25098451225062846,0.015023794187512202,-0.5481427848462788
2.2916666666666666e-6,3.0431534958261117e21,4.3233415708094734e19,-0.8690238140869475,0.2509761859130526,0.015023291144527714,-0.5486993716675057
2.3090277777777775e-6,3.0440697861958114e21,4.413895398716176e19,-0.8690321037955648,0.25096789620443527,0.015022784274660531,-0.5492435473484919
2.326388888888889e-6,3.0449821686655473e21,4.504280166451824e19,-0.8690403618031315,0.2509596381968686,0.015022273585317858,-0.5497758378752908
2.34375e-6,3.04589110131072e21,4.594495673611732e19,-0.8690485920213238,0.2509514079786763,0.015021759083963653,-0.5502967365546024
2.361111111111111e-6,3.0467969478580167e21,4.684541822530217e19,-0.8690567975564445,0.2509432024435556,0.01502124077810266,-0.5508067066534805
2.378472222222222e-6,3.047699997244383e21,4.77441859903372e19,-0.8690649808765789,0.2509350191234212,0.015020718675267115,-0.5513061837800315
2.395833333333333e-6,3.0486004791246277e21,4.8641260567082385e19,-0.8690731439440835,0.2509268560559166,0.015020192783008566,-0.5517955780346219
2.4131944444444443e-6,3.0494985761680633e21,4.953664304050421e19,-0.869081288320598,0.25091871167940205,0.015019663108890429,-0.55227527595732
2.4305555555555552e-6,3.050394433805603e21,5.043033493985559e19,-0.8690894152502668,0.25091058474973327,0.015019129660478595,-0.5527456422940533
2.4479166666666666e-6,3.0512881679574117e21,5.132233815323336e19,-0.8690975257256923,0.2509024742743078,0.015018592445339906,-0.5532070216011735
2.4652777777777775e-6,3.0521798711584217e21,5.221265485800164e19,-0.8691056205402008,0.2508943794597993,0.015018051471035172,-0.553659739705694
2.482638888888889e-6,3.053069617414065e21,5.310128746419368e19,-0.8691137003292511,0.25088629967074905,0.015017506745119149,-0.5541041050363792
2.4999999999999998e-6,3.053957466048151e21,5.39882385684642e19,-0.8691217656032535,0.2508782343967466,0.01501695827513477,-0.5545404098390622
2.517361111111111e-6,3.054843464752872e21,5.487351091671976e19,-0.8691298167735644,0.25087018322643573,0.015016406068612409,-0.5549689312879932
2.534722222222222e-6,3.055727652006889e21,5.57571073737631e19,-0.8691378541730881,0.250862145826912,0.015015850133071176,-0.5553899325036511
2.552083333333333e-6,3.056610058990511e21,5.663903089865376e19,-0.8691458780725991,0.250854121927401,0.015015290476011817,-0.5558036634862608
2.5694444444444443e-6,3.057490711105109e21,5.751928452474016e19,-0.8691538886936767,0.2508461113063234,0.015014727104920328,-0.5562103619732228
2.5868055555555552e-6,3.0583696291773966e21,5.839787134345998e19,-0.869161886218957,0.25083811378104315,0.015014160027266386,-0.5566102542277507
