x,n,p,Ec,Ev,EFn,EFp
6.810416666666666e-5,1.280279078033024e22,9.802790781205606e21,-0.9211499047585141,0.198850095241486,4.05488631073208e-5,-0.7410417634270005
6.8625e-5,1.280266098021031e22,9.80266098107331e21,-0.9211502987285938,0.19884970127140633,3.989279316637639e-5,-0.7410418150848466
6.914583333333333e-5,1.280253085251759e22,9.802530853368524e21,-0.9211506923427155,0.1988493076572846,3.923641506298448e-5,-0.7410418655183025
6.966666666666666e-5,1.2802400401766075e22,9.802400402604982e21,-0.9211510856058442,0.19884891439415586,3.8579732925955933e-5,-0.7410419147442023
7.018749999999999e-5,1.2802269632420353e22,9.80226963324772e21,-0.9211514785228934,0.19884852147710674,3.7922750837563924e-5,-0.7410419627792015
7.070833333333332e-5,1.2802138548899104e22,9.802138549715428e21,-0.9211518710987239,0.19884812890127623,3.7265472839978173e-5,-0.7410420096397803
7.122916666666667e-5,1.2802007155573806e22,9.802007156377776e21,-0.9211522633381461,0.19884773666185396,3.6607902931143384e-5,-0.7410420553422417
7.175e-5,1.280187545676781e22,9.801875457560763e21,-0.9211526552459173,0.19884734475408283,3.595004506571133e-5,-0.7410420999027193
7.227083333333333e-5,1.280174345676123e22,9.801743457542723e21,-0.9211530468267464,0.19884695317325374,3.529190315739817e-5,-0.741042143337173
7.279166666666666e-5,1.2801611159704728e22,9.8016111604755e21,-0.9211534380851996,0.19884656191480055,3.463348100361904e-5,-0.7410421856610868
7.33125e-5,1.2801478569513487e22,9.801478570274349e21,-0.9211538290255854,0.1988461709744147,3.397478218467733e-5,-0.7410422268890651
7.383333333333333e-5,1.2801345690064325e22,9.80134569081461e21,-0.9211542196521707,0.1988457803478294,3.3315810243739054e-5,-0.7410422670355642
7.435416666666666e-5,1.2801212525194282e22,9.801212525935065e21,-0.9211546099691761,0.19884539003082402,3.265656869104006e-5,-0.7410423061148995
7.487499999999999e-5,1.2801079078704262e22,9.801079079434585e21,-0.9211549999807849,0.19884500001921523,3.199706100069456e-5,-0.7410423441412438
7.539583333333332e-5,1.2800945354356262e22,9.800945355076493e21,-0.921155389691136,0.19884461030886413,3.133729061376212e-5,-0.7410423811286307
7.591666666666666e-5,1.2800811355873938e22,9.800811356584216e21,-0.9211557791043274,0.19884422089567266,3.067726093548426e-5,-0.7410424170909518
7.64375e-5,1.2800677086946461e22,9.800677087647323e21,-0.9211561682244183,0.19884383177558185,3.001697533864803e-5,-0.7410424520419656
7.695833333333332e-5,1.2800542551166123e22,9.800542551857875e21,-0.9211565570553608,0.1988434429446393,2.9356437108660707e-5,-0.7410424859950727
7.747916666666665e-5,1.2800407751940395e22,9.80040775262328e21,-0.921156945600905,0.1988430543990951,2.869564936124276e-5,-0.7410425189629809
7.8e-5,1.2800272692644504e22,9.80027269331909e21,-0.9211573338647661,0.19884266613523405,2.803461518138657e-5,-0.7410425509582822
7.852083333333333e-5,1.2800137376623646e22,9.800137377288747e21,-0.9211577218506237,0.19884227814937638,2.737333762800384e-5,-0.7410425819934457
7.904166666666666e-5,1.280000180718948e22,9.800001807845197e21,-0.9211581095621231,0.19884189043787703,2.671181972730341e-5,-0.7410426120808293
7.956249999999999e-5,1.279986598762318e22,9.799865988270938e21,-0.9211584970028746,0.19884150299712555,2.6050064481342818e-5,-0.7410426412326735
8.008333333333333e-5,1.2799729921176797e22,9.799729921815633e21,-0.9211588841764566,0.19884111582354347,2.5388074862446098e-5,-0.7410426694611028
8.060416666666666e-5,1.2799593611069682e22,9.799593611701185e21,-0.9211592710864123,0.19884072891358784,2.4725853815381137e-5,-0.7410426967781326
8.1125e-5,1.2799457060335525e22,9.79945706095845e21,-0.9211596577360801,0.19884034226392,2.4063404111524032e-5,-0.7410427231950691
8.164583333333332e-5,1.2799320271976674e22,9.799320272591196e21,-0.9211600441287633,0.19883995587123682,2.3400728495898357e-5,-0.7410427487231152
8.216666666666665e-5,1.279918324897028e22,9.799183249577112e21,-0.9211604302677392,0.1988395697322609,2.273782969132911e-5,-0.7410427733733753
8.26875e-5,1.2799045994266568e22,9.79904599486612e21,-0.9211608161562541,0.198839183843746,2.207471039333817e-5,-0.7410427971568538
8.320833333333333e-5,1.2798908510791023e22,9.79890851138278e21,-0.9211612017975277,0.1988387982024724,2.141137327616081e-5,-0.7410428200844594
8.372916666666666e-5,1.279877080144133e22,9.798770802025556e21,-0.9211615871947494,0.19883841280525072,2.0747820989504573e-5,-0.7410428421670027
8.424999999999999e-5,1.279863286902972e22,9.798632869606587e21,-0.9211619723510127,0.1988380276489874,2.0084056104852158e-5,-0.7410428634149729
8.477083333333333e-5,1.2798494716282175e22,9.798494716851363e21,-0.9211623572693179,0.19883764273068216,1.9420081112682865e-5,-0.7410428838385344
8.529166666666666e-5,1.2798356345899037e22,9.798356346461326e21,-0.9211627419526387,0.1988372580473614,1.875589848120887e-5,-0.7410429034477638
8.581249999999999e-5,1.2798217760560332e22,9.798217761116234e21,-0.9211631264039228,0.19883687359607727,1.8091510660994576e-5,-0.7410429222526553
8.633333333333332e-5,1.279807896292223e22,9.798078963471146e21,-0.9211635106260943,0.19883648937390586,1.742692007981065e-5,-0.7410429402631143
8.685416666666665e-5,1.2797939955617948e22,9.797939956160116e21,-0.9211638946220511,0.19883610537794905,1.6762129143629357e-5,-0.7410429574889645
8.7375e-5,1.2797800741185155e22,9.797800741720763e21,-0.9211642783945857,0.1988357216054144,1.6097140173100844e-5,-0.7410429739396702
8.789583333333333e-5,1.27976613221197e22,9.797661322647521e21,-0.9211646619464453,0.1988353380535548,1.5431955448280665e-5,-0.7410429896245375
8.841666666666666e-5,1.2797521700893967e22,9.797521701415833e21,-0.9211650452803513,0.19883495471964885,1.4766577230148661e-5,-0.7410430045527948
8.893749999999999e-5,1.2797381879964048e22,9.797381880479125e21,-0.9211654283990072,0.19883457160099294,1.4101007762546766e-5,-0.741043018733598
8.945833333333333e-5,1.2797241861763005e22,9.79724186227255e21,-0.92116581130509,0.1988341886949101,1.3435249269931145e-5,-0.7410430321760266
8.997916666666666e-5,1.2797101648644711e22,9.79710164914728e21,-0.9211661940011906,0.1988338059988095,1.2769303903172702e-5,-0.741043044888853
9.049999999999999e-5,1.2796961242929517e22,9.796961243425793e21,-0.9211665764898633,0.19883342351013678,1.2103173782983506e-5,-0.7410430568807379
9.102083333333332e-5,1.2796820646920513e22,9.796820647410907e21,-0.9211669587736431,0.19883304122635703,1.1436861014876145e-5,-0.7410430681602708
9.154166666666666e-5,1.279667986290316e22,9.796679863387812e21,-0.9211673408550451,0.19883265914495496,1.0770367686465698e-5,-0.7410430787359755
9.20625e-5,1.2796538893107389e22,9.796538893586051e21,-0.9211677227365245,0.19883227726347563,1.010369583620988e-5,-0.7410430886161692
9.258333333333332e-5,1.279639773972525e22,9.796397740198032e21,-0.9211681044204933,0.19883189557950676,9.436847467537206e-6,-0.7410430978090279
9.310416666666666e-5,1.27962564049311e22,9.7962564053982e21,-0.9211684859093454,0.1988315140906547,8.769824567829852e-6,-0.7410431063226631
9.362499999999999e-5,1.2796114890877707e22,9.796114891339683e21,-0.9211688672054503,0.19883113279454978,8.102629103915949e-6,-0.7410431141651052
9.414583333333333e-5,1.27959731996632e22,9.795973200119312e21,-0.9211692483111165,0.19883075168888364,7.435262993874623e-6,-0.7410431213441762
9.466666666666666e-5,1.279583133336762e22,9.795831333817942e21,-0.9211696292286344,0.19883037077136567,6.767728137744328e-6,-0.7410431278676367
9.502977976538136e-5,1.2795732325063885e22,9.795732325511081e21,-0.9211698946856517,0.19883010531434842,6.302239369905444e-6,-0.7410431320323166
9.505942374304121e-5,1.2795724238500775e22,9.79572423894683e21,-0.9211699163531861,0.19883008364681398,6.264234051979122e-6,-0.7410431323585224
9.508900363093302e-5,1.279571616886568e22,9.79571616931206e21,-0.9211699379732803,0.19883006202671982,6.22631036553991e-6,-0.7410431326819495
9.511851956761774e-5,1.279570811612648e22,9.795708116572714e21,-0.9211699595460408,0.19883004045395936,6.1884681389171685e-6,-0.7410431330026133
9.514797169135677e-5,1.279570008024885e22,9.795700080694782e21,-0.9211699810715723,0.19883001892842778,6.1507071972418135e-6,-0.7410431333205307
9.517736014011261e-5,1.279569206119979e22,9.795692061644556e21,-0.9211700025499807,0.1988299974500194,6.113027367465128e-6,-0.741043133635718
9.520668505154949e-5,1.2795684058944105e22,9.795684059388685e21,-0.9211700239813689,0.19882997601863117,6.0754284772002405e-6,-0.7410431339481902
9.523594656303396e-5,1.2795676073449218e22,9.795676073893804e21,-0.9211700453658436,0.19882995463415654,6.037910353604642e-6,-0.7410431342579649
9.526514481163565e-5,1.2795668104680827e22,9.795668105125872e21,-0.9211700667035077,0.19882993329649246,6.000472824825382e-6,-0.7410431345650569
9.529427993412781e-5,1.2795660152606789e22,9.79566015305088e21,-0.9211700879944669,0.19882991200553324,5.963115718984078e-6,-0.7410431348694824
9.532335206698801e-5,1.2795652217192803e22,9.7956522176368e21,-0.9211701092388225,0.19882989076117763,5.925838865598735e-6,-0.7410431351712569
9.535236134639873e-5,1.2795644298405408e22,9.795644298849266e21,-0.9211701304366802,0.19882986956331994,5.888642093245222e-6,-0.7410431354703962
9.538130790824805e-5,1.2795636396211623e22,9.795636396654917e21,-0.921170151588143,0.19882984841185714,5.851525230302128e-6,-0.7410431357669155
9.541019188813027e-5,1.2795628510577995e22,9.795628511020745e21,-0.9211701726933139,0.1988298273066862,5.814488108042716e-6,-0.7410431360608306
9.54390134213465e-5,1.279562064147108e22,9.795620641913715e21,-0.9211701937522951,0.19882980624770497,5.7775305556714194e-6,-0.741043136352157
9.546777264290537e-5,1.2795612788858322e22,9.795612789300819e21,-0.9211702147651897,0.19882978523481043,5.740652404111123e-6,-0.7410431366409098
9.549646968752361e-5,1.2795604952706277e22,9.795604953148686e21,-0.9211702357321006,0.19882976426789956,5.703853483763954e-6,-0.7410431369271043
9.552510468962667e-5,1.2795597132982378e22,9.795597133423971e21,-0.9211702566531299,0.1988297433468702,5.6671336261299596e-6,-0.7410431372107559
9.555367778334942e-5,1.2795589329652334e22,9.795589330094317e21,-0.9211702775283781,0.198829722471622,5.630492662566378e-6,-0.741043137491879
9.55821891025367e-5,1.2795581542685297e22,9.79558154312637e21,-0.9211702983579491,0.19882970164205105,5.593930425474029e-6,-0.7410431377704885
9.561063878074399e-5,1.2795573772046991e22,9.795573772487454e21,-0.9211703191419431,0.19882968085805697,5.5574467459943404e-6,-0.7410431380466003
9.563902695123802e-5,1.2795566017704391e22,9.795566018144873e21,-0.9211703398804616,0.1988296601195385,5.521041456579345e-6,-0.7410431383202283
9.566735374699741e-5,1.2795558279624943e22,9.795558280065962e21,-0.9211703605736048,0.1988296394263953,5.484714391471739e-6,-0.7410431385913875
9.569561930071329e-5,1.27955505577774e22,9.795550558217682e21,-0.9211703812214749,0.19882961877852523,5.4484653837075325e-6,-0.7410431388600927
9.572382374478987e-5,1.279554285212745e22,9.795542852567367e21,-0.9211704018241722,0.1988295981758279,5.412294265260288e-6,-0.7410431391263579
9.575196721134517e-5,1.2795535162643407e22,9.79553516308299e21,-0.9211704223817963,0.19882957761820386,5.376200872028194e-6,-0.7410431393901982
9.578004983221151e-5,1.279552748929273e22,9.79552748973155e21,-0.9211704428944474,0.19882955710555272,5.340185037880619e-6,-0.7410431396516279
9.580807173893624e-5,1.2795519832041948e22,9.795519832481033e21,-0.9211704633622251,0.19882953663777503,5.304246596417058e-6,-0.7410431399106605
9.583603306278227e-5,1.2795512190860274e22,9.79551219129841e21,-0.9211704837852306,0.19882951621476952,5.268385383582534e-6,-0.7410431401673111
9.586393393472876e-5,1.2795504565713843e22,9.795504566152362e21,-0.9211705041635607,0.19882949583643938,5.2326012346340394e-6,-0.7410431404215941
9.589177448547165e-5,1.2795496956571396e22,9.795496957009856e21,-0.9211705244973167,0.19882947550268337,5.196893985472694e-6,-0.7410431406735227
9.591955484542435e-5,1.2795489363400814e22,9.79548936383856e21,-0.9211705447865972,0.1988294552134029,5.161263471324943e-6,-0.741043140923112
9.594727514471831e-5,1.2795481786169107e22,9.795481786607127e21,-0.9211705650314999,0.19882943496850025,5.125709529927867e-6,-0.741043141170375
9.597493551320363e-5,1.279547422484504e22,9.795474225281876e21,-0.921170585232125,0.19882941476787508,5.0902319961297735e-6,-0.7410431414153249
9.60025360804497e-5,1.2795466679395597e22,9.795466679832807e21,-0.9211706053885687,0.19882939461143145,5.054830707545531e-6,-0.7410431416579777
9.603007697574576e-5,1.279545914978955e22,9.795459150226248e21,-0.9211706255009302,0.1988293744990699,5.019505503148916e-6,-0.7410431418983447
9.605755832810154e-5,1.2795451635994336e22,9.795451636431182e21,-0.9211706455693065,0.1988293544306936,4.984256218777179e-6,-0.7410431421364412
9.608498026624784e-5,1.2795444137979162e22,9.79544413841562e21,-0.921170665593797,0.1988293344062031,4.949082693320596e-6,-0.7410431423722801
9.611234291863715e-5,1.2795436655711451e22,9.795436656147198e21,-0.9211706855744968,0.19882931442550333,4.913984765639473e-6,-0.7410431426058738
9.613964641344427e-5,1.2795429189159108e22,9.795429189594598e21,-0.9211707055115044,0.19882929448849573,4.878962273475183e-6,-0.7410431428372378
9.616689087856687e-5,1.2795421738290884e22,9.795421738726475e21,-0.9211707254049166,0.19882927459508348,4.844015055783176e-6,-0.7410431430663845
9.619407644162608e-5,1.279541430307509e22,9.795414303510505e21,-0.9211707452548294,0.19882925474517066,4.809142952958659e-6,-0.7410431432933267
9.622120322996718e-5,1.2795406883480505e22,9.795406883915332e21,-0.9211707650613405,0.19882923493865956,4.77434580531436e-6,-0.7410431435180782
9.624827137066009e-5,1.2795399479475005e22,9.795399479909306e21,-0.921170784824545,0.19882921517545515,4.739623451158987e-6,-0.7410431437406515
9.627528099050001e-5,1.279539209102689e22,9.795392091461408e21,-0.9211708045445386,0.19882919545546152,4.704975731494414e-6,-0.74104314396106
9.6302232216008e-5,1.2795384718105397e22,9.795384718539658e21,-0.9211708242214183,0.19882917577858183,4.6704024874261664e-6,-0.7410431441793166
9.632912517343162e-5,1.2795377360679261e22,9.795377361112699e21,-0.9211708438552799,0.1988291561447202,4.63590356092931e-6,-0.7410431443954347
9.635595998874545e-5,1.2795370018716382e22,9.795370019150224e21,-0.9211708634462168,0.19882913655378331,4.6014787913630525e-6,-0.7410431446094266
9.638273678765172e-5,1.279536269218594e22,9.79536269261956e21,-0.9211708829943257,0.1988291170056744,4.56712802241081e-6,-0.7410431448213043
9.640945569558091e-5,1.2795355381057158e22,9.795355381490025e21,-0.9211709024997017,0.19882909750029842,4.53285109507082e-6,-0.7410431450310818
9.643611683769232e-5,1.2795348085297906e22,9.795348085730978e21,-0.9211709219624389,0.19882907803756122,4.498647851893398e-6,-0.7410431452387716
